halt_punkt_id,halt_punkt_diva,halt_id,GPS_Latitude,GPS_Longitude,GPS_Bearing,halt_punkt_ist_aktiv
4342,1,1928,"47,418128","8,561903",121,False
4343,0,1928,"47,418375","8,561418",301,True
4344,80,1928,"47,418266","8,561535",245,True
4345,81,1928,"47,417987","8,561608",65,True
4349,50,1931,"47,421259","8,557105",211,True
4350,51,1931,"47,420828","8,557123",28,True
4351,1,1931,"47,420007","8,557383",120,False
4352,0,1931,"47,420254","8,556911",300,True
4353,3,1931,"47,420972","8,557099",31,False
4354,2,1931,"47,420563","8,556560",211,True
4359,23,1934,"47,419645","8,548231",38,True
4360,1,1934,"47,420110","8,548546",34,False
4361,0,1934,"47,419762","8,548207",214,True
4362,20,1934,,,,False
4363,90,1934,"47,419753","8,548260",,True
4364,22,1934,,,,False
4365,21,1934,"47,419982","8,547828",338,False
4372,11,1938,"47,376997","8,543729",268,False
4373,5,1938,"47,376950","8,544006",59,False
4374,1,1938,"47,376801","8,543539",293,False
4375,93,1938,"47,376809","8,543645",,True
4376,4,1938,"47,376891","8,543568",275,False
4377,0,1938,"47,376760","8,544108",60,False
4378,92,1938,"47,376804","8,544201",,True
4379,81,1938,,,,False
4380,7,1938,"47,376655","8,543814",28,False
4381,3,1938,"47,376730","8,543498",333,False
4382,91,1938,"47,376558","8,543600",,True
4383,12,1938,"47,377182","8,543229",160,False
4384,95,1938,"47,376639","8,543536",,True
4385,6,1938,"47,376557","8,543693",194,True
4386,90,1938,"47,376575","8,543693",,True
4387,2,1938,"47,376450","8,543585",168,False
4388,80,1938,"47,377247","8,543933",,True
4389,94,1938,"47,376966","8,544125",,True
4390,10,1938,"47,376522","8,544553",165,False
4411,50,1949,"47,430768","8,573689",168,True
4412,51,1949,"47,430947","8,573785",351,True
4427,51,1959,"47,402579","8,400883",67,True
4428,80,1959,,,,False
4429,81,1959,,,,False
4430,82,1959,,,,False
4431,53,1959,,,,False
4432,50,1959,"47,402501","8,400564",243,True
4538,50,2007,"47,394814","8,441410",85,True
4539,51,2007,"47,394867","8,441556",257,False
4540,50,2008,"47,402549","8,627514",226,True
4541,51,2008,"47,402557","8,627731",41,False
4542,80,2008,,,,False
4543,50,2009,"47,389776","8,384956",335,True
4544,51,2009,"47,389323","8,385359",135,True
4545,50,2010,"47,418021","8,415169",211,True
4546,51,2010,"47,418207","8,415478",36,True
4547,50,2011,"47,343738","8,567351",300,True
4549,50,2013,"47,429378","8,359680",139,True
4550,51,2013,"47,429713","8,359315",319,True
4551,50,2014,"47,425380","8,364714",130,True
4552,51,2014,"47,425588","8,364585",318,True
4553,51,2015,"47,427136","8,364506",310,True
4554,50,2015,"47,426846","8,364726",130,False
4555,50,2016,"47,414942","8,445870",124,True
4558,50,2018,"47,409081","8,397794",12,True
4559,51,2018,"47,409010","8,397726",186,True
4560,11,2019,"47,398580","8,454106",273,False
4561,10,2019,"47,398417","8,454301",90,True
4562,51,2020,,,,False
4563,50,2020,"47,427896","8,394832",355,True
4564,52,2020,,,,False
4565,51,2021,"47,410511","8,405099",347,False
4566,80,2021,,,,False
4567,50,2021,"47,409960","8,405004",165,False
4568,0,2022,"47,388461","8,540536",167,False
4569,1,2022,"47,388813","8,540411",342,False
4570,0,2023,"47,337386","8,531065",96,False
4571,90,2023,"47,337403","8,531132",,True
4574,0,2025,"47,346876","8,532914",167,True
4575,80,2025,,,,False
4576,81,2025,,,,False
4577,50,2025,,,,False
4578,1,2025,"47,347209","8,532908",345,True
4582,51,2027,"47,394573","8,617600",346,True
4583,80,2027,,,,False
4584,50,2027,"47,393191","8,617225",188,True
4585,50,2028,"47,417447","8,440153",118,True
4586,51,2028,"47,417881","8,438889",294,True
4587,50,2029,"47,422960","8,404286",126,True
4588,51,2029,"47,422895","8,404537",311,True
4595,50,2033,"47,397019","8,432986",94,True
4596,51,2033,"47,397156","8,432764",270,True
4597,51,2034,"47,421036","8,409606",304,True
4598,50,2034,"47,421784","8,409367",296,False
4599,54,2034,,,,False
4600,52,2034,"47,421740","8,409314",116,True
4601,90,2035,"47,372921","8,538281",,False
4602,1,2035,"47,373298","8,538303",351,False
4603,0,2035,"47,372920","8,538295",179,False
4604,91,2035,"47,373289","8,538249",,True
4605,50,2036,"47,408936","8,463008",118,True
4606,51,2036,"47,409431","8,461931",293,True
4609,51,2038,"47,400367","8,410501",298,True
4610,81,2038,,,,False
4611,50,2038,"47,399744","8,411894",108,True
4612,51,2039,"47,398446","8,411181",292,True
4613,50,2039,"47,398206","8,411839",116,True
4614,50,2040,"47,391564","8,617136",173,True
4615,51,2040,"47,391383","8,617251",354,True
4618,50,2042,"47,402730","8,405456",127,False
4619,51,2042,"47,402792","8,405550",307,True
4620,80,2042,,,,False
4621,81,2042,,,,False
4622,52,2043,"47,398067","8,446942",254,True
4623,54,2043,"47,399095","8,447743",266,True
4624,50,2043,,,,False
4625,10,2043,"47,398116","8,447526",266,True
4626,55,2043,,,,True
4627,51,2043,"47,398092","8,447234",266,True
4628,56,2043,,,,False
4629,53,2043,"47,398944","8,447515",266,True
4630,50,2044,"47,391129","8,423339",82,True
4631,51,2044,"47,391183","8,423288",266,True
4632,0,2045,"47,395598","8,540048",198,False
4633,91,2045,"47,395876","8,540212",,True
4634,90,2045,"47,395580","8,540113",,True
4635,1,2045,"47,395866","8,540238",23,False
4636,92,2046,"47,406259","8,563269",,True
4637,1,2046,"47,406150","8,564287",65,False
4638,90,2046,"47,406565","8,565118",,True
4639,91,2046,"47,405598","8,563759",,True
4640,0,2046,"47,406063","8,564020",299,False
4641,93,2046,"47,406683","8,564974",,True
4642,0,2047,"47,382748","8,543490",174,True
4643,80,2047,,,,False
4644,91,2047,"47,383126","8,543392",,True
4645,90,2047,"47,382747","8,543530",,True
4646,1,2047,"47,383144","8,543379",355,False
4647,50,2048,"47,407702","8,393794",122,True
4648,51,2048,"47,408031","8,393178",303,True
4650,50,2050,"47,394660","8,438400",81,True
4651,51,2050,"47,394544","8,437272",258,True
4654,80,2052,"47,401474","8,581610",,False
4655,81,2052,"47,401680","8,581615",,False
4656,1,2052,"47,401498","8,581916",115,True
4657,0,2052,"47,401690","8,581588",298,True
4658,82,2053,,,,False
4659,50,2053,"47,389058","8,618564",135,True
4660,51,2053,"47,389494","8,618097",311,True
4661,80,2053,,,,False
4662,81,2053,,,,False
4663,53,2054,,,,False
4664,51,2054,"47,404879","8,403349",44,True
4665,50,2055,"47,405564","8,390271",138,True
4666,51,2056,,,,False
4667,52,2056,,,,False
4668,50,2056,"47,418234","8,392870",322,True
4669,50,2057,"47,404300","8,403789",266,True
4672,51,2059,"47,397739","8,417090",271,True
4673,50,2059,"47,397294","8,417585",171,True
4674,82,2060,,,,False
4675,10,2060,"47,369786","8,518753",150,False
4676,84,2060,,,,False
4677,80,2060,,,,False
4678,81,2060,,,,False
4679,1,2060,"47,369930","8,519617",112,False
4680,20,2060,"47,370197","8,519026",293,True
4681,22,2060,"47,369486","8,519025",150,False
4682,21,2060,"47,369452","8,520759",317,True
4683,0,2060,"47,370234","8,518828",292,False
4684,81,2061,,,,False
4685,50,2061,"47,393346","8,390570",315,True
4686,51,2061,"47,393183","8,390753",125,True
4687,80,2061,,,,False
4690,83,2063,,,,False
4691,80,2063,,,,False
4692,50,2063,"47,393069","8,392539",196,True
4693,81,2063,,,,False
4694,51,2063,"47,392510","8,392714",346,True
4695,82,2063,,,,False
4721,0,2078,"47,404735","8,604509",119,False
4722,1,2078,"47,404938","8,604010",299,True
4723,51,2079,"47,402021","8,607762",,True
4724,1,2079,"47,402335","8,607861",42,False
4725,0,2079,"47,402034","8,607457",222,True
4726,50,2079,"47,402102","8,607843",,True
4729,0,2081,"47,395075","8,543971",48,True
4730,90,2081,"47,395066","8,544024",,True
4731,81,2082,,,,False
4732,1,2082,"47,397703","8,604315",18,False
4733,50,2082,,,,False
4734,0,2082,"47,397354","8,604122",198,True
4735,51,2082,,,,False
4736,80,2082,,,,False
4737,1,2083,"47,416685","8,568764",120,False
4738,0,2083,"47,417118","8,568561",271,False
4739,3,2083,,,,False
4740,81,2083,"47,416982","8,568704",,True
4741,20,2083,"47,416332","8,568995",303,True
4742,2,2083,"47,417086","8,569077",93,True
4743,21,2083,"47,416471","8,568574",124,True
4744,80,2084,,,,False
4745,91,2084,"47,365084","8,553425",,True
4746,81,2084,,,,False
4747,90,2084,"47,365010","8,553648",,True
4748,11,2084,"47,365528","8,554016",340,False
4749,1,2084,"47,365057","8,553477",296,False
4750,0,2084,"47,364780","8,554239",121,True
4751,0,2085,"47,394859","8,536456",135,True
4752,1,2085,"47,395077","8,536248",318,True
4753,0,2086,"47,384254","8,540210",155,False
4754,80,2086,,,,False
4755,1,2086,"47,383991","8,540404",329,True
4756,1,2087,"47,388276","8,539181",347,False
4757,0,2087,"47,387923","8,539359",157,True
4758,80,2087,,,,False
4759,91,2087,"47,388257","8,539234",,True
4760,90,2087,"47,387924","8,539293",,True
4761,1,2088,"47,380298","8,542817",13,False
4762,0,2088,"47,379887","8,542531",177,False
4763,11,2088,"47,380191","8,542749",33,True
4764,80,2088,,,,False
4765,80,2089,"47,409984","8,537907",190,False
4766,21,2089,"47,409173","8,539029",300,True
4767,81,2089,"47,409600","8,537594",110,False
4768,1,2089,"47,408828","8,539380",35,False
4769,0,2089,"47,408578","8,539123",210,False
4770,20,2089,"47,409064","8,539107",116,True
4771,0,2090,"47,405948","8,537638",194,True
4772,91,2090,"47,406314","8,537871",,True
4773,90,2090,"47,405957","8,537625",,True
4774,80,2090,,,,False
4775,81,2090,,,,False
4776,1,2090,"47,406368","8,537885",13,False
4779,0,2092,"47,350922","8,583019",336,False
4780,2,2092,"47,351151","8,582835",270,False
4781,80,2092,,,,False
4782,1,2092,"47,350986","8,583202",90,False
4783,90,2092,"47,350897","8,583028",,True
4784,81,2092,,,,False
4787,81,2094,,,,False
4788,50,2094,"47,345329","8,593020",71,True
4789,51,2094,"47,345288","8,593522",309,True
4792,50,2096,"47,336106","8,618147",29,True
4793,51,2096,"47,336090","8,617988",212,False
4808,52,2103,"47,346019","8,602233",254,True
4809,53,2103,"47,346324","8,604119",130,False
4810,51,2103,"47,346065","8,602128",316,True
4811,50,2103,,,,False
4812,80,2104,,,,False
4813,81,2104,,,,False
4814,1,2104,"47,365601","8,547372",315,False
4815,50,2104,,,,False
4816,0,2104,"47,365310","8,547723",140,False
4817,2,2104,,,,False
4827,0,2110,"47,360035","8,568583",118,False
4828,80,2110,,,,False
4829,91,2110,"47,360164","8,568202",,True
4830,81,2110,,,,False
4831,90,2110,"47,360061","8,568676",,True
4832,1,2110,"47,360218","8,568189",290,False
4833,81,2111,,,,False
4834,1,2111,"47,366133","8,547290",230,False
4835,2,2111,"47,365959","8,547631",225,False
4836,21,2111,,,,False
4837,0,2111,"47,366134","8,548111",45,True
4838,80,2111,,,,False
4839,99,2111,"47,366278","8,548154",,True
4843,13,2113,"47,361462","8,559664",230,False
4844,81,2113,,,,False
4845,1,2113,"47,361768","8,560557",286,False
4846,12,2113,"47,361398","8,560708",334,False
4847,20,2113,"47,361638","8,560064",230,False
4848,0,2113,"47,361666","8,560886",114,False
4849,10,2113,"47,361685","8,560807",114,False
4850,11,2113,"47,361894","8,560599",281,False
4851,51,2114,"47,346560","8,597613",284,False
4852,50,2114,"47,346983","8,598443",106,True
4866,54,2120,"47,322405","8,660641",183,True
4867,52,2120,"47,322470","8,659584",310,True
4868,51,2120,,,,False
4869,50,2120,,,,False
4870,90,2120,"47,322368","8,659873",310,False
4871,91,2120,"47,322260","8,659910",115,False
4872,1,2121,"47,354701","8,574929",334,True
4873,50,2121,,,,False
4874,0,2121,"47,354402","8,575135",148,False
4903,50,2137,"47,327016","8,529447",183,True
4904,51,2137,"47,327189","8,529673",3,True
4907,50,2139,"47,334392","8,529919",180,True
4908,51,2139,"47,334799","8,530695",63,True
4911,51,2141,"47,316436","8,530081",347,False
4912,50,2141,"47,316763","8,529797",163,False
4913,50,2142,"47,324998","8,531195",160,True
4914,51,2142,"47,325323","8,531149",345,True
4915,50,2143,"47,319801","8,533814",160,False
4916,51,2143,"47,320262","8,533572",340,True
4917,10,2144,"47,382271","8,507166",215,False
4918,84,2145,,,,False
4919,0,2145,"47,338306","8,530793",109,True
4920,80,2145,,,,False
4921,81,2145,,,,False
4922,1,2145,"47,338268","8,530104",180,True
4923,83,2145,,,,False
4924,51,2145,"47,338214","8,530076",359,False
4925,50,2145,"47,338733","8,530572",290,True
4926,20,2146,"47,336765","8,533011",142,True
4927,21,2146,"47,336928","8,532922",322,True
4950,50,2158,"47,313753","8,534166",236,False
4951,51,2158,"47,313563","8,533302",123,False
4954,50,2160,"47,322332","8,528874",188,True
4955,51,2160,"47,322500","8,529001",13,False
4992,1,2183,"47,359888","8,522882",35,False
4993,0,2183,"47,359710","8,522666",207,False
4994,11,2183,"47,360518","8,522855",355,True
4995,10,2183,"47,360143","8,523522",63,False
4996,81,2183,,,,False
5002,1,2187,"47,409495","8,598081",356,True
5003,0,2187,"47,409198","8,598114",175,False
5016,11,2198,"47,414346","8,480710",339,True
5017,20,2198,"47,414083","8,480877",338,True
5018,10,2198,"47,414431","8,480208",64,False
5087,50,2244,,,,False
5088,0,2244,"47,385062","8,495117",116,False
5089,51,2244,,,,False
5090,80,2244,,,,False
5091,20,2244,"47,384106","8,494436",212,True
5092,21,2244,"47,384139","8,494728",25,False
5093,1,2244,"47,385210","8,494669",300,False
5094,2,2245,"47,381387","8,503520",300,True
5095,51,2245,"47,380910","8,504477",290,True
5096,80,2245,,,,False
5097,82,2245,,,,False
5098,1,2245,"47,381297","8,503505",303,False
5099,0,2245,"47,381159","8,503820",123,False
5100,81,2245,,,,False
5101,3,2245,"47,381061","8,503712",120,True
5102,50,2245,"47,380774","8,504567",110,True
5104,10,2247,"47,374653","8,524387",199,False
5105,11,2247,"47,374590","8,524399",20,True
5106,1,2248,"47,375513","8,517121",289,False
5107,0,2248,"47,375344","8,517728",109,False
5108,51,2248,"47,375399","8,517715",300,True
5113,51,2250,"47,376803","8,513757",332,False
5114,1,2250,"47,376859","8,513573",303,False
5115,50,2250,"47,376594","8,513991",142,False
5116,0,2250,"47,376658","8,513966",127,False
5117,90,2251,"47,373364","8,521752",,True
5118,0,2251,"47,373339","8,521632",308,False
5120,1,2253,"47,383269","8,499386",301,False
5121,50,2253,,,,False
5122,0,2253,"47,383030","8,499871",129,True
5123,51,2253,,,,False
5124,0,2254,"47,383810","8,491384",242,False
5127,0,2256,"47,376049","8,537525",19,False
5128,90,2256,"47,375996","8,537471",,True
5129,80,2256,,,,False
5130,1,2256,"47,375809","8,537242",226,False
5131,0,2257,"47,417460","8,553752",211,False
5132,80,2257,"47,417314","8,553974",,True
5133,81,2257,"47,417331","8,554028",,True
5134,82,2257,,,,False
5135,1,2257,"47,417762","8,554182",31,False
5136,83,2257,,,,False
5137,90,2258,"47,380202","8,548152",,True
5138,1,2258,"47,380355","8,548195",1,True
5139,0,2258,"47,380113","8,548071",174,True
5140,80,2258,,,,False
5141,91,2258,"47,380499","8,548105",,True
5142,81,2258,"47,380104","8,548031",180,True
5145,1,2260,"47,386039","8,548274",324,False
5146,2,2260,"47,385871","8,548866",60,False
5147,0,2260,"47,385696","8,548439",174,True
5148,91,2260,"47,386040","8,548154",,True
5149,90,2260,"47,385668","8,548478",,True
5152,1,2262,"47,375993","8,534001",222,False
5153,0,2262,"47,376338","8,534565",41,True
5154,10,2262,"47,376116","8,534308",45,True
5155,11,2262,"47,376250","8,534311",227,False
5179,91,2274,"47,390906","8,545434",,True
5180,20,2274,"47,391228","8,545626",224,False
5181,90,2274,"47,390501","8,545452",,True
5182,1,2274,"47,390834","8,545380",347,False
5183,0,2274,"47,390509","8,545492",164,True
5184,0,2275,"47,362999","8,557869",135,True
5185,80,2275,,,,False
5186,1,2275,"47,363291","8,557518",315,True
5187,80,2276,,,,False
5188,0,2276,"47,403601","8,547871",206,False
5189,81,2276,,,,False
5190,91,2276,"47,403682","8,547912",,True
5191,90,2276,"47,403547","8,547896",,True
5192,1,2276,"47,403887","8,548102",19,True
5211,92,2287,"47,384680","8,531332",,True
5212,11,2287,"47,384995","8,532279",36,False
5213,91,2287,"47,384523","8,531833",,True
5214,12,2287,"47,384463","8,531513",150,True
5215,90,2287,"47,384742","8,531479",,True
5216,10,2287,"47,384465","8,531262",176,False
5217,1,2287,"47,384715","8,531466",320,False
5218,93,2287,"47,384479","8,531646",,True
5219,0,2287,"47,384505","8,531766",137,False
5222,0,2289,"47,379756","8,537443",201,False
5223,81,2289,,,,False
5224,80,2289,,,,False
5225,1,2289,"47,380096","8,537661",18,False
5226,80,2290,,,,False
5227,1,2290,"47,388653","8,525877",311,False
5228,0,2290,"47,388227","8,526239",134,False
5229,81,2290,,,,False
5230,82,2290,,,,False
5233,0,2292,"47,388801","8,546384",164,False
5234,91,2292,"47,388981","8,546308",,True
5235,90,2292,"47,388792","8,546357",,True
5236,1,2292,"47,388981","8,546282",340,False
5237,1,2293,"47,383341","8,548191",3,False
5238,0,2293,"47,382999","8,548171",176,True
5239,81,2294,,,,False
5240,1,2294,"47,382336","8,534741",313,True
5241,0,2294,"47,382045","8,535053",139,False
5242,80,2294,"47,381964","8,535064",325,True
5243,80,2295,,,,False
5244,91,2295,"47,357980","8,571756",,True
5245,81,2295,,,,False
5246,90,2295,"47,358252","8,571537",,True
5247,1,2295,"47,358189","8,571522",321,False
5248,83,2295,,,,False
5249,0,2295,"47,357915","8,571900",138,False
5253,81,2298,,,,False
5254,1,2298,"47,386919","8,528584",319,True
5255,0,2298,"47,386601","8,528908",145,False
5256,0,2299,"47,391493","8,521458",157,False
5257,90,2299,"47,391376","8,521416",,True
